dataset,method,lr,epoch,forget_id,batch_size,N,ascent_epochs,relative_cost,retain_klom_95,retain_klom_99,retain_klom_mean,retain_klom_std,val_klom_95,val_klom_99,val_klom_mean,val_klom_std,forget_klom_95,forget_klom_99,forget_klom_mean,forget_klom_std,average_95
cifar10,scrub,0.005,5,4,64.0,100.0,5.0,0.1736111111111111,1.133655769234254,1.9211758388472018,0.4652420559277069,0.3630147996180876,0.7952372175324529,1.179737358360666,0.3823866205117674,0.22199355486333208,6.629393581774234,6.774029544884147,3.1362159119208535,2.294009678225315,2.8527621895136472
cifar10,scrub,0.005,7,4,64.0,100.0,5.0,0.24304166666666666,1.3287951107520033,2.3158162770112254,0.5162112065224072,0.43571946118618976,0.832501290411033,1.2157295458294817,0.3906670027922617,0.23127727832728456,5.449213215929885,6.085506534360669,2.5478501841528356,1.818544478737926,2.5368365390309737
cifar10,scrub,0.005,10,4,64.0,100.0,5.0,0.3471875,1.5746837572561312,2.7488493866323656,0.5822719445605412,0.527048425713381,0.8760054350140479,1.3033335193880684,0.40207116042069135,0.2456329088307451,7.11180387802456,7.167173832931917,2.6707058565858603,2.359496215476824,3.187497690098246
cifar10,ascent_forget,0.0005,1,2,64.0,100.0,,6.944444444444444e-05,0.7310373516647684,1.0171904295316843,0.3572033084308069,0.19561841550569106,0.7058047538409828,0.9397574231526415,0.35644929868547126,0.18081116828469593,9.254926465405907,9.649600035736832,2.2900883332982893,2.936589712445978,3.563922856970553
cifar10,ascent_forget,0.0005,3,2,64.0,100.0,,0.00020833333333333335,1.3917547619368638,2.4175746278716996,0.5540429445170991,0.44934754621112716,0.9554797878029185,1.3803558945228995,0.4482891277827951,0.26372996385214437,9.240417585458408,9.6243018977987,2.191410289979253,2.847626394044512,3.8625507117327302
cifar10,ascent_forget,0.0005,5,2,64.0,100.0,,0.00034722222222222224,2.1665222909401542,3.8582053694752836,0.7566583195389117,0.7307963025034848,1.3418541813741287,1.8843805094742936,0.5567753626607601,0.37878990827885356,9.248213855161637,9.591348247263827,2.1947665029732555,2.7956771782462035,4.252196775825307
cifar10,ascent_forget,0.0005,7,2,64.0,100.0,,0.0004861111111111111,2.8187902324531278,4.867703455762909,0.915711042038052,0.939133818079424,1.6518854854973926,2.3596256324582483,0.6460427844978339,0.48220556762690203,9.187956988374967,9.605135601005161,2.171957813860986,2.731808951664579,4.552877568775163
cifar10,ascent_forget,0.0005,10,2,64.0,100.0,,0.0006944444444444445,3.395981219652465,5.6557459130223515,1.0684379395243206,1.1250112809354555,1.9960367020543208,2.8704916416194504,0.7404350828124657,0.5975045389104436,9.228341791218408,9.588593081594288,2.1338128956519675,2.7002299545551858,4.873453237641731
cifar10,ascent_forget,5e-05,1,2,64.0,100.0,,6.944444444444444e-05,0.7288549295319285,1.0150499945741238,0.3565243110379419,0.1947856994629528,0.702258083191935,0.9433719508968291,0.356148587779662,0.18044655898453354,9.254926465405907,9.649600035736832,2.299684634812669,2.937436239753163,3.5620131593765905
cifar10,ascent_forget,5e-05,3,2,64.0,100.0,,0.00020833333333333335,1.3852310082598407,2.396386388607335,0.5507448614607688,0.4464278860376808,0.9494491048417555,1.3768704608890032,0.4460846909544499,0.2616316547574586,9.240439811339693,9.6243018977987,2.22551248039225,2.8593869971183596,3.858373308147096
cifar10,ascent_forget,5e-05,5,2,64.0,100.0,,0.00034722222222222224,2.1406991019544317,3.8440789960900386,0.7501238453470874,0.7243359771795609,1.3283908682519463,1.861313459371611,0.5528093866983699,0.37459772422864307,9.248213855161637,9.603784513965733,2.217454003356496,2.8171258733887266,4.239101275122672
cifar10,ascent_forget,5e-05,7,2,64.0,100.0,,0.0004861111111111111,2.790257241697423,4.828714494092574,0.9061723362572827,0.9299646550861297,1.6364427630412517,2.33876846548507,0.6402253175077115,0.47761113818330286,9.255917692215695,9.605135601005161,2.194363050929901,2.7656365950421513,4.560872565651457
cifar10,ascent_forget,5e-05,10,2,64.0,100.0,,0.0006944444444444445,3.356701585505731,5.63096834553558,1.0549782853923781,1.113201283285637,1.9660159754335629,2.841564511997655,0.7325008534192968,0.5915963085594551,9.276076718177352,9.588953227698548,2.2048786533701743,2.7396775865189675,4.866264759705548
cifar10,ascent_forget,0.0005,1,6,64.0,100.0,,0.00034722222222222224,3.0251767092426425,5.190095085177194,0.8588239520572453,0.9821990835835491,2.403505067126657,5.524248546340555,0.7238875699762315,0.9554333100774272,9.76763671031883,9.946459264681685,6.86426714411213,2.6650444292833138,5.0654394955627104
cifar10,ascent_forget,0.0005,3,6,64.0,100.0,,0.0010416666666666667,8.527938466252685,9.461171620902771,2.3753564127171978,2.382878854733178,7.6445351408983315,9.230047339560459,1.7781505883893245,2.1131028772583527,9.681643780185274,9.90477087699675,7.8916573299425865,2.8293226434703334,8.618039129112097
cifar10,ascent_forget,0.0005,5,6,64.0,100.0,,0.001736111111111111,9.421442257624046,9.76040619749341,3.3752848979251397,2.861426595071432,9.09570087568065,9.499999133418127,2.567748713522714,2.576775129972494,9.69894185512731,9.87033284917657,7.746720693581738,3.0318923979230923,9.40536166281067
cifar10,ascent_forget,0.0005,7,6,64.0,100.0,,0.0024305555555555556,9.558399556814937,9.875848124465763,4.003359725319033,3.125165697331305,9.365996806401933,9.597417825330743,3.1329154335126486,2.8467990968938808,9.710685187929055,9.876584959002683,7.568964849452459,3.173809615765226,9.545027183715309
cifar10,ascent_forget,0.0005,10,6,64.0,100.0,,0.003472222222222222,9.680898305697173,9.974400332603885,4.531321595237698,3.3329390878926306,9.478078096918393,9.681189096173524,3.648232333450757,3.081110365824741,9.756024831642067,9.889664736383992,7.308926789118745,3.37469962484561,9.638333744752543
cifar10,scrub,5e-05,5,4,64.0,100.0,5.0,0.1736111111111111,1.0744137251163632,1.6813905920267243,0.46416048141209726,0.3260688898757755,0.8217986613747749,1.1717553965591685,0.3958033919256131,0.2210837424254944,10.052167868716275,10.084453817135012,9.634310739744773,0.2948939310952944,3.982793418402471
cifar10,scrub,5e-05,7,4,64.0,100.0,5.0,0.24304166666666666,1.0771112927716986,1.6851933603419624,0.4644600350446158,0.3266252184108927,0.8221084837420298,1.1756895176758504,0.3958076895760782,0.22149827994092666,10.035595481263513,10.05703404880408,9.631749788612003,0.2897983208876865,3.978271752592414
cifar10,scrub,5e-05,10,4,64.0,100.0,5.0,0.3471875,1.0765744737009333,1.6844829800952985,0.4643684652221962,0.3273561634625129,0.823557236628815,1.1756704463342942,0.3959512926997575,0.22144914938461974,10.035595481263513,10.05703404880408,9.630945947156027,0.2906213630629693,3.9785757305310874
cifar10,scrubnew,0.005,5,6,64.0,100.0,5.0,0.1736111111111111,0.9102101053400151,1.3526246234696375,0.4264398700763992,0.26479034240303684,0.8377496365622752,1.3143528404445772,0.41201310507443306,0.3171207976556929,9.825158919417925,9.988172902423075,4.615008591085163,3.7182603840241697,3.857706220440072
cifar10,scrubnew,0.005,7,6,64.0,100.0,5.0,0.2423611111111111,0.9102101053400151,1.3526246234696375,0.4264398700763992,0.26479034240303684,0.8377496365622752,1.3143528404445772,0.41201310507443306,0.3171207976556929,9.825158919417925,9.988172902423075,4.615008591085163,3.7182603840241697,3.857706220440072
cifar10,scrubnew,0.005,10,6,64.0,100.0,5.0,0.3454861111111111,0.9102101053400151,1.3526246234696375,0.4264398700763992,0.26479034240303684,0.8377496365622752,1.3143528404445772,0.41201310507443306,0.3171207976556929,9.825158919417925,9.988172902423075,4.615008591085163,3.7182603840241697,3.857706220440072
cifar10,scrubnew,0.001,5,5,64.0,100.0,3.0,0.17347222222222222,0.8723538916716893,1.240705570631291,0.41262177896972724,0.24451527640760287,0.7722916890046628,1.0789703965119046,0.38547717725889286,0.240351950932054,9.954410194887119,10.086522470424724,8.8260120177367,2.0184918476412252,3.8663519251878236
cifar10,scrubnew,0.001,7,5,64.0,100.0,3.0,0.2427777777777778,0.8723538916716893,1.240705570631291,0.41262177896972724,0.24451527640760287,0.7722916890046628,1.0789703965119046,0.38547717725889286,0.240351950932054,9.954410194887119,10.086522470424724,8.8260120177367,2.0184918476412252,3.8663519251878236
cifar10,scrubnew,0.001,10,5,64.0,100.0,3.0,0.34673611111111113,0.8723538916716893,1.240705570631291,0.41262177896972724,0.24451527640760287,0.7722916890046628,1.0789703965119046,0.38547717725889286,0.240351950932054,9.954410194887119,10.086522470424724,8.8260120177367,2.0184918476412252,3.8663519251878236
cifar10,do_nothing,,1,3,,,,0.0,0.6428625645123606,0.8782414982241549,0.31969589873808457,0.16951826557866898,0.6806169142402748,0.9279131603891517,0.3474182121889944,0.17858492423209818,9.491378031130667,9.716262195392302,3.6586637377194537,3.550826444010491,3.604952503294434
cifar10,do_nothing,,1,7,,,,0.0,0.6508515071446845,0.8753757291803743,0.32216340588132614,0.17018344053057,0.6742752213160089,0.920123535705547,0.3416387665246063,0.1747567503373684,9.747505859234323,9.764750481276469,7.308015715689939,2.945683767858456,3.6908775292316722
cifar10,scrub,0.005,5,2,64.0,100.0,5.0,0.1736111111111111,1.0069504184935674,1.6229538011690894,0.43657990281972736,0.309953577744588,0.729955336531905,1.0009146575399444,0.3677920275303897,0.19185368663093766,9.072189729110422,9.633107657986919,2.2130174670262437,2.7584941615961567,3.603031828045298
cifar10,scrub,0.005,7,2,64.0,100.0,5.0,0.24291666666666667,1.105111273900076,1.8499250352508008,0.4620044642084291,0.3499904289679571,0.7398216193751839,1.0219366196182476,0.3703482509663228,0.1944722572418934,9.04502342175202,9.636853194741589,2.250405400953536,2.7661455406749758,3.629985438342427
cifar10,scrub,0.005,10,2,64.0,100.0,5.0,0.346875,1.2808600695715053,2.1983713824309974,0.5047955820988655,0.4168609368868734,0.7661806333176087,1.0477360075797968,0.3767152256085247,0.20451688503250284,9.070927975245468,9.645667332631703,2.2631813028616516,2.7544135467188307,3.7059895593781937
cifar10,ascent_forget,0.001,1,9,64.0,100.0,,0.00034722222222222224,3.752916129687607,5.8223230951546245,0.9160884945405859,1.172417899315124,3.148105548515074,5.609820824310462,0.7591418315601279,1.048615987100538,9.489220868397716,9.711532532450041,5.487904542198525,2.789682974516206,5.4634141822001325
cifar10,ascent_forget,0.001,3,9,64.0,100.0,,0.0010416666666666667,9.160926870463456,9.58395459778277,2.363870297966418,2.780024339657167,8.556711123132338,9.364231707890184,1.7996354532503198,2.4986409053627487,9.570393148292213,9.710345820408646,6.554527225321184,3.5198425060015097,9.096010380629336
cifar10,ascent_forget,0.001,5,9,64.0,100.0,,0.001736111111111111,9.549941110284337,9.83487598605222,3.0797414170905975,3.237328668305884,9.333877963183944,9.556814149085355,2.385627717062681,3.00351052831003,9.66256219048047,9.80073591565174,6.5382088095806905,3.6133163463118945,9.51546042131625
cifar10,ascent_forget,0.001,7,9,64.0,100.0,,0.0024305555555555556,9.671299770231736,9.954541281548098,3.4494098107823383,3.430939077786754,9.475979196358999,9.646570915626743,2.72438015288248,3.228112896721243,9.747314027855914,9.864165439136519,6.667895906115102,3.595542908545447,9.631530998148882
cifar10,ascent_forget,0.001,10,9,64.0,100.0,,0.003472222222222222,9.775113880377974,10.050749140983035,3.70259975704389,3.566254448995242,9.574876223894282,9.725907475970331,2.987858796383307,3.3794621318575153,9.847849476867376,9.973957277694089,6.887385092258523,3.530419440405094,9.732613193713211
cifar10,scrubnew,0.0005,5,3,64.0,100.0,5.0,0.1736111111111111,0.8736701759761716,1.2553543338777124,0.40915192374044806,0.2425307144199388,0.7723479402846333,1.0700020615820887,0.3853802561429084,0.20958839220660594,9.491562365232635,9.74976841278673,3.7194622626124505,3.5473360599201875,3.71252682716448
cifar10,scrubnew,0.0005,7,3,64.0,100.0,5.0,0.24166666666666667,0.8736701759761716,1.2553543338777124,0.40915192374044806,0.2425307144199388,0.7723479402846333,1.0700020615820887,0.3853802561429084,0.20958839220660594,9.491562365232635,9.74976841278673,3.7194622626124505,3.5473360599201875,3.71252682716448
cifar10,scrubnew,0.0005,10,3,64.0,100.0,5.0,0.34375,0.8736701759761716,1.2553543338777124,0.40915192374044806,0.2425307144199388,0.7723479402846333,1.0700020615820887,0.3853802561429084,0.20958839220660594,9.491562365232635,9.74976841278673,3.7194622626124505,3.5473360599201875,3.71252682716448
cifar10,ascent_forget,0.0005,1,8,64.0,100.0,,6.944444444444444e-05,2.6124538086795077,4.369714762758921,0.7695751556441186,0.8446528275467057,1.837221399126339,3.1303489038286196,0.5893074831793074,0.5753653493184783,9.533167166985555,9.739913005539474,4.55772209483615,3.521929245597334,4.6609474582638
cifar10,ascent_forget,0.0005,3,8,64.0,100.0,,0.00020833333333333335,8.58660651805644,9.577793091638002,2.0911962274501565,2.3884075509701654,7.447880296089829,8.885197173620163,1.5044464971293636,2.0590453011379117,9.190219157159282,9.589638924307739,3.69291056977173,2.8183272762603844,8.408235323768517
cifar10,ascent_forget,0.0005,5,8,64.0,100.0,,0.00034722222222222224,9.495375837613716,9.818588370091375,2.7989705378484397,2.745625008220302,9.140962351512893,9.505948776328138,2.0632632595556992,2.5274797177293924,9.22798780725426,9.442541482697493,4.20989376262426,2.7818606922501146,9.28810866546029
cifar10,ascent_forget,0.0005,7,8,64.0,100.0,,0.0004861111111111111,9.617607971881217,9.932799340300177,3.2229809223951302,2.8985630767148627,9.419164786202792,9.616622597921914,2.410714556535263,2.7093232764842123,9.403307520897696,9.539273624752504,4.782467532974169,2.9959765473475617,9.480026759660568
cifar10,ascent_forget,0.0005,10,8,64.0,100.0,,0.0006944444444444445,9.709982173541475,10.019941756953616,3.574344958546778,3.0351665216631396,9.522949905915464,9.7009133817597,2.7254917699535,2.8591047390025013,9.600059766209178,9.712049541149767,5.392347622865262,3.141565474022945,9.610997281888706
cifar10,ascent_forget,0.05,1,6,64.0,100.0,,0.00034722222222222224,9.89253144733472,10.175984330737554,2.872005063876968,3.2405952833495215,9.580631168832927,9.88592614530771,2.4902695564079096,2.973394034717976,10.10636677563415,10.31926543886342,6.229525597358746,4.066405691383597,9.8598431306006
cifar10,ascent_forget,0.05,3,6,64.0,100.0,,0.0010416666666666667,10.24867445757092,10.443690818150392,5.560049759536349,3.613959057892584,9.903498612714259,10.165076518567759,4.479670143282449,3.5135054009329028,10.542682007056028,10.623279601740803,7.8226349776499084,3.5038792029704076,10.231618359113737
cifar10,ascent_forget,0.05,5,6,64.0,100.0,,0.001736111111111111,10.545011823852619,10.810780567508738,5.963749504623169,3.3142134038205975,10.254770223856976,10.707006839399687,4.733736314823452,3.421212512201028,10.908191735979711,11.105423184497162,7.837446521310187,3.809603433163661,10.569324594563101
cifar10,ascent_forget,0.05,7,6,64.0,100.0,,0.0024305555555555556,10.79181629219257,10.999805395975782,5.366575028673641,3.553202267111036,10.56941736308072,10.83872459254963,4.410845633528068,3.5220365529973487,11.185648724091205,11.28431359118737,8.32480384936118,3.5726223517929236,10.848960793121497
cifar10,ascent_forget,0.05,10,6,64.0,100.0,,0.003472222222222222,11.070605311635177,11.45648029049136,5.719600500346083,3.60967944346888,10.876431296475417,11.164113368927199,4.755859385333517,3.5853230468574524,11.232206901771722,11.343719373691508,8.463225759280526,3.6134606784778085,11.059747836627437
cifar10,scrubnew,5e-05,5,4,64.0,100.0,3.0,0.17359722222222224,1.0785998271089352,1.6801725582204774,0.4648262019873904,0.32608832691950984,0.8235653624392396,1.1756576367407796,0.39694142191819376,0.22165144616324103,10.026888322950008,10.042627659594462,9.62604365301829,0.28653685561007963,3.9763511708327273
cifar10,scrubnew,5e-05,7,4,64.0,100.0,3.0,0.2430277777777778,1.0785998271089352,1.6801725582204774,0.4648262019873904,0.32608832691950984,0.8235653624392396,1.1756576367407796,0.39694142191819376,0.22165144616324103,10.026888322950008,10.042627659594462,9.62604365301829,0.28653685561007963,3.9763511708327273
cifar10,scrubnew,5e-05,10,4,64.0,100.0,3.0,0.3471736111111111,1.0785998271089352,1.6801725582204774,0.4648262019873904,0.32608832691950984,0.8235653624392396,1.1756576367407796,0.39694142191819376,0.22165144616324103,10.026888322950008,10.042627659594462,9.62604365301829,0.28653685561007963,3.9763511708327273
cifar10,scrub,5e-05,5,2,64.0,100.0,3.0,0.17347222222222222,0.857821702558194,1.2300568710237147,0.40585700505775496,0.23716489329733775,0.7461313259972993,1.004668792812192,0.3756203277778332,0.19287987987486188,9.23363741140857,9.624823409069696,2.490365550209034,2.9065272610645647,3.6125301466546875
cifar10,scrub,5e-05,7,2,64.0,100.0,3.0,0.2427777777777778,0.856628500521513,1.230555256423395,0.4057590818933296,0.23732800256916795,0.7455830526481042,0.9973695183716257,0.3755162664422325,0.19253001042538895,9.23363741140857,9.624823409069696,2.4857324017014806,2.9148579786444073,3.6119496548593957
cifar10,scrub,5e-05,10,2,64.0,100.0,3.0,0.34673611111111113,0.8583568730951885,1.2382520575946225,0.40576337006249735,0.23755000509531188,0.7424424591510914,1.0014603993321938,0.3756659688049485,0.19298017633919642,9.23363741140857,9.624823409069696,2.4842533511518257,2.9086508970864733,3.6114789145516166
cifar10,scrubnew,0.005,5,7,64.0,100.0,3.0,0.17359722222222224,1.1271484125161209,1.7732822030110649,0.4744761738613609,0.345194657749551,0.8366395538423318,1.1686882229135576,0.40016810485500387,0.22534522674180293,9.75069436915657,9.777966170414269,7.279709661172221,2.858634902559513,3.9048274451716742
cifar10,scrubnew,0.005,7,7,64.0,100.0,3.0,0.2430277777777778,1.1271484125161209,1.7732822030110649,0.4744761738613609,0.345194657749551,0.8366395538423318,1.1686882229135576,0.40016810485500387,0.22534522674180293,9.75069436915657,9.777966170414269,7.279709661172221,2.858634902559513,3.9048274451716742
cifar10,scrubnew,0.005,10,7,64.0,100.0,3.0,0.3471736111111111,1.1271484125161209,1.7732822030110649,0.4744761738613609,0.345194657749551,0.8366395538423318,1.1686882229135576,0.40016810485500387,0.22534522674180293,9.75069436915657,9.777966170414269,7.279709661172221,2.858634902559513,3.9048274451716742
cifar10,scrubnew,0.0005,5,2,64.0,100.0,5.0,0.1736111111111111,0.8544796396890488,1.2264123948825287,0.4054457836097494,0.23629826743703503,0.7455585959267744,1.0084644781990668,0.37592627270202067,0.19349843055938998,9.233627101764968,9.624823409069696,2.5066906197026064,2.917527642525698,3.6112217791269305
cifar10,scrubnew,0.0005,7,2,64.0,100.0,5.0,0.24291666666666667,0.8544796396890488,1.2264123948825287,0.4054457836097494,0.23629826743703503,0.7455585959267744,1.0084644781990668,0.37592627270202067,0.19349843055938998,9.233627101764968,9.624823409069696,2.5066906197026064,2.917527642525698,3.6112217791269305
cifar10,scrubnew,0.0005,10,2,64.0,100.0,5.0,0.346875,0.8544796396890488,1.2264123948825287,0.4054457836097494,0.23629826743703503,0.7455585959267744,1.0084644781990668,0.37592627270202067,0.19349843055938998,9.233627101764968,9.624823409069696,2.5066906197026064,2.917527642525698,3.6112217791269305
cifar10,scrubnew,5e-05,5,5,64.0,100.0,5.0,0.1736111111111111,0.8729827600112012,1.2405269277075415,0.412690243131884,0.24462386473356154,0.772008552896458,1.0836843178407607,0.38595440383588203,0.24045476741794786,9.954410194887119,10.086522470424724,8.826020429415438,2.018492795601897,3.866467169264926
cifar10,scrubnew,5e-05,7,5,64.0,100.0,5.0,0.24291666666666667,0.8729827600112012,1.2405269277075415,0.412690243131884,0.24462386473356154,0.772008552896458,1.0836843178407607,0.38595440383588203,0.24045476741794786,9.954410194887119,10.086522470424724,8.826020429415438,2.018492795601897,3.866467169264926
cifar10,scrubnew,5e-05,10,5,64.0,100.0,5.0,0.346875,0.8729827600112012,1.2405269277075415,0.412690243131884,0.24462386473356154,0.772008552896458,1.0836843178407607,0.38595440383588203,0.24045476741794786,9.954410194887119,10.086522470424724,8.826020429415438,2.018492795601897,3.866467169264926
cifar10,scrubnew,0.001,5,5,64.0,100.0,5.0,0.1736111111111111,0.8729827600112012,1.2405269277075415,0.412690243131884,0.24462386473356154,0.772008552896458,1.0836843178407607,0.38595440383588203,0.24045476741794786,9.954410194887119,10.086522470424724,8.826020429415438,2.018492795601897,3.866467169264926
cifar10,scrubnew,0.001,7,5,64.0,100.0,5.0,0.24291666666666667,0.8729827600112012,1.2405269277075415,0.412690243131884,0.24462386473356154,0.772008552896458,1.0836843178407607,0.38595440383588203,0.24045476741794786,9.954410194887119,10.086522470424724,8.826020429415438,2.018492795601897,3.866467169264926
cifar10,scrubnew,0.001,10,5,64.0,100.0,5.0,0.346875,0.8729827600112012,1.2405269277075415,0.412690243131884,0.24462386473356154,0.772008552896458,1.0836843178407607,0.38595440383588203,0.24045476741794786,9.954410194887119,10.086522470424724,8.826020429415438,2.018492795601897,3.866467169264926
cifar10,ascent_forget,0.05,1,8,64.0,100.0,,6.944444444444444e-05,10.19390271306502,10.47020097262891,2.8951636717681204,3.256496134785038,9.950293608664333,10.149796934776258,2.473739005630926,3.0626710648833337,10.359180430250133,10.495120258323803,8.046914517154516,2.8862037236007083,10.16779225065983
cifar10,ascent_forget,0.05,3,8,64.0,100.0,,0.00020833333333333335,10.225950375698053,10.497524917790129,5.427649652223931,3.477555437584571,9.970480865090618,10.181592491990001,4.229411507198602,3.414812835232672,10.511936822633437,10.635314111102666,8.889540559517139,2.249173271938057,10.236122687807368
cifar10,ascent_forget,0.05,5,8,64.0,100.0,,0.00034722222222222224,11.208309367420991,11.51293546492023,5.005788039843102,3.492853353703409,11.009755168332354,11.312945807519995,3.902054909619641,3.489708196161935,11.31448448582857,11.415109305897968,10.23809757645194,1.669377032010042,11.177516340527305
cifar10,ascent_forget,0.05,7,8,64.0,100.0,,0.0004861111111111111,11.009755168332354,11.51293546492023,4.8629825978683625,3.4009465780761627,10.891362253938823,11.185648724091205,3.906725157219843,3.400465690906918,11.31448448582857,11.415109305897968,10.867700803973023,0.3132585088512622,11.071867302699916
cifar10,ascent_forget,0.05,10,8,64.0,100.0,,0.0006944444444444445,11.51293546492023,11.51293546492023,5.374673212556638,3.7608455684321607,11.164113368927199,11.386694984793053,4.5333166862004015,3.6401533209119865,11.345390980307865,11.51293546492023,10.445850015064876,1.4288181376110696,11.340813271385096
cifar10,scrubnew,0.001,5,1,64.0,100.0,5.0,0.1736111111111111,1.1170569910730657,1.7796384387773398,0.4718568170738563,0.34388262517632556,0.8335409887112291,1.1939712539404292,0.3978245163649995,0.22347811933867465,9.286841045332514,9.486373138235026,5.222599849695726,3.7187734636424175,3.7458130083722696
cifar10,scrubnew,0.001,7,1,64.0,100.0,5.0,0.24304166666666666,1.1170569910730657,1.7796384387773398,0.4718568170738563,0.34388262517632556,0.8335409887112291,1.1939712539404292,0.3978245163649995,0.22347811933867465,9.286841045332514,9.486373138235026,5.222599849695726,3.7187734636424175,3.7458130083722696
cifar10,scrubnew,0.001,10,1,64.0,100.0,5.0,0.3471875,1.1170569910730657,1.7796384387773398,0.4718568170738563,0.34388262517632556,0.8335409887112291,1.1939712539404292,0.3978245163649995,0.22347811933867465,9.286841045332514,9.486373138235026,5.222599849695726,3.7187734636424175,3.7458130083722696
cifar10,ascent_forget,1e-05,1,8,64.0,100.0,,6.944444444444444e-05,2.434917398971782,4.101791213943018,0.7338622793169967,0.7856933522282686,1.670390197792898,2.8874207376413477,0.5664976844968516,0.5301377391338247,9.54191150190216,9.74083476752609,4.665197060002723,3.5512702886639422,4.549073032888947
cifar10,ascent_forget,1e-05,3,8,64.0,100.0,,0.00020833333333333335,8.280482792830377,9.512515046097265,2.0244949669755385,2.3140647186490817,7.085753839227417,8.678997836720082,1.4352551595678662,1.9578765612996534,9.350628020729642,9.590358560930245,3.947437654188726,2.9038148792120286,8.238954884262478
cifar10,ascent_forget,1e-05,5,8,64.0,100.0,,0.00034722222222222224,9.43596969461869,9.77671977744003,2.7515184577017147,2.7004621994150058,8.960229276397506,9.439322426017545,1.9874025488986997,2.4491422824543463,9.180725386723621,9.484442021815614,4.256314253156319,2.7881407754438916,9.192308119246606
cifar10,ascent_forget,1e-05,7,8,64.0,100.0,,0.0004861111111111111,9.56580875709838,9.883113590087534,3.1954518146418893,2.855876244179878,9.32699638467798,9.575086054277294,2.3369286855076816,2.646587781644004,9.272927094837247,9.506791831898514,4.769112886254867,2.8082790225955443,9.388577412204535
cifar10,ascent_forget,1e-05,10,8,64.0,100.0,,0.0006944444444444445,9.65443990751146,9.965090615856374,3.5854267315173356,2.9811301677804725,9.463905481097463,9.648507611307886,2.6532293028024263,2.7953002340677244,9.40500069681344,9.473564332195384,5.294880603972063,2.8627499696794434,9.50778202847412
cifar10,ascent_forget,0.01,1,4,64.0,100.0,,6.944444444444445e-06,1.1176908153911551,1.7076547340588364,0.48176265588069317,0.338794630587276,0.9287619692251332,1.3166255717807966,0.43430403060516354,0.2548855544567198,9.424509786102451,9.860680117869638,3.5918462004988405,3.534960375100279,3.82365419023958
cifar10,ascent_forget,0.01,3,4,64.0,100.0,,2.0833333333333333e-05,5.132219396872747,7.929171151332317,1.3875765537846272,1.6724036285559147,4.153760160764769,6.146595435211319,1.1200505353000043,1.3268337951672047,8.81796050344092,9.8891126777106,4.465019370659167,2.8508966075743154,6.034646687026146
cifar10,ascent_forget,0.01,5,4,64.0,100.0,,3.472222222222222e-05,8.953666416798681,9.862035511294287,2.387929007559428,2.7505715760618976,7.748229572592833,9.088021996338732,1.931864771911389,2.362960410597697,10.363114002465945,10.410785330424305,7.874034958260594,2.869822895638609,9.02166999728582
cifar10,ascent_forget,0.01,7,4,64.0,100.0,,4.861111111111111e-05,9.616109187344998,9.97378025869089,2.9551194795373896,3.1303992850021976,8.97301608203923,9.484856204262673,2.4147964453479918,2.7926494997337032,10.551621749968314,10.604475427259429,9.489837317830933,1.7929679023602585,9.71358233978418
cifar10,ascent_forget,0.01,10,4,64.0,100.0,,6.944444444444444e-05,9.758366413436738,10.052322361387848,3.371521039595032,3.3467742741128195,9.37040447365327,9.59333888800177,2.7791412026447593,3.053395125378001,10.600161846466126,10.649727540998171,10.268224487942215,0.4486028577531361,9.909644244518711
cifar10,scrubnew,0.005,5,5,64.0,100.0,5.0,0.1736111111111111,0.8729827600112012,1.2405269277075415,0.412690243131884,0.24462386473356154,0.772008552896458,1.0836843178407607,0.38595440383588203,0.24045476741794786,9.954410194887119,10.086522470424724,8.826020429415438,2.018492795601897,3.866467169264926
cifar10,scrubnew,0.005,7,5,64.0,100.0,5.0,0.24291666666666667,0.8729827600112012,1.2405269277075415,0.412690243131884,0.24462386473356154,0.772008552896458,1.0836843178407607,0.38595440383588203,0.24045476741794786,9.954410194887119,10.086522470424724,8.826020429415438,2.018492795601897,3.866467169264926
cifar10,scrubnew,0.005,10,5,64.0,100.0,5.0,0.346875,0.8729827600112012,1.2405269277075415,0.412690243131884,0.24462386473356154,0.772008552896458,1.0836843178407607,0.38595440383588203,0.24045476741794786,9.954410194887119,10.086522470424724,8.826020429415438,2.018492795601897,3.866467169264926
cifar10,scrub,0.0005,5,2,64.0,100.0,5.0,0.1736111111111111,0.8625133359572651,1.2624387027480652,0.4076004807667181,0.2421413032546687,0.7434297953785807,1.006878694351584,0.3730757565209943,0.19182969686256213,9.228803861189986,9.624823409069696,2.4652010249915786,2.91974627476546,3.611582330841944
cifar10,scrub,0.0005,7,2,64.0,100.0,5.0,0.24291666666666667,0.8690931967143025,1.2880385243045887,0.40886259346125825,0.24496987402267895,0.743888338075074,1.005280893781351,0.37278969533415013,0.1913079083377446,9.231041738867457,9.624848025881807,2.4685383706422446,2.9177005823777473,3.614674424552278
cifar10,scrub,0.0005,10,2,64.0,100.0,5.0,0.346875,0.8770943178165707,1.3089393534245894,0.4109720566177868,0.24983252701183584,0.743452657335008,1.0144471906104473,0.373366472845727,0.19323030596081106,9.228803861189986,9.624848025881807,2.457278117346182,2.924355085791105,3.6164502787805213
